   376    0.20510E+04    0.21925E+02    0.39377E-01    0.48415E+02
   377    0.20356E+04    0.21998E+02    0.39492E-01    0.46431E+02
   378    0.20206E+04    0.22068E+02    0.39607E-01    0.44436E+02
   379    0.20061E+04    0.22134E+02    0.39722E-01    0.42434E+02
   380    0.19921E+04    0.22197E+02    0.39838E-01    0.40425E+02
   381    0.19785E+04    0.22254E+02    0.39954E-01    0.38409E+02
   382    0.19654E+04    0.22308E+02    0.40071E-01    0.36389E+02
   383    0.19527E+04    0.22359E+02    0.40188E-01    0.34363E+02
   384    0.19406E+04    0.22404E+02    0.40305E-01    0.32334E+02
   385    0.19288E+04    0.22448E+02    0.40423E-01    0.30302E+02
   386    0.19176E+04    0.22486E+02    0.40541E-01    0.28267E+02
   387    0.19067E+04    0.22520E+02    0.40659E-01    0.26232E+02
   388    0.18963E+04    0.22550E+02    0.40779E-01    0.24196E+02
   389    0.18864E+04    0.22574E+02    0.40898E-01    0.22160E+02
   390    0.18770E+04    0.22598E+02    0.41018E-01    0.20127E+02
   391    0.18680E+04    0.22615E+02    0.41139E-01    0.18094E+02
   392    0.18594E+04    0.22631E+02    0.41260E-01    0.16066E+02
   393    0.18514E+04    0.22641E+02    0.41382E-01    0.14040E+02
   394    0.18437E+04    0.22647E+02    0.41504E-01    0.12019E+02
   395    0.18365E+04    0.22649E+02    0.41627E-01    0.10003E+02
   396    0.18297E+04    0.22646E+02    0.41751E-01    0.79941E+01
